Kode Provinsi,Provinsi,kode kabupaten,Kabupaten,kode kecamatan,Kecamatan,kode desa,Desa
61,KALIMANTAN BARAT,6101,SAMBAS,6101010,SELAKAU,6101010001,SEMELAGI BESAR
61,KALIMANTAN BARAT,6101,SAMBAS,6101010,SELAKAU,6101010002,SUNGAI DAUN
61,KALIMANTAN BARAT,6101,SAMBAS,6101010,SELAKAU,6101010003,SUNGAI RUSA
